-,,,,,
-,,,,,
TP1,KMO_TGA1.1,189,251,, 
TP1,KMO_TMI1.1,189,258,, 
TP1,KMO_TRK1.1,190,265,, 
TP1,KMO_TRK2.1,190,265,, 
TP1,KOE_MPE1.1,20,27,, 
TP1,KOE_MPE2.1,20,27,, 
TP1,KOE_NGA1.1,20,31,, 
TP1,KPI_T1.T1,323,322,, 
TP1,KPO_T1.T1,132,131,, 
TP1,KPO_T2.T2,132,130,, 
TP1,KPO_T3.T3,132,129,, 
TP1,KPO_TMU.1,132,140,, 
TP1,KPU_T3.T3,134,133,, 
TP1,KPU_T4.T4,734,133,, 
TP1,KPU_WKO1.1,734,152,, 
TP1,KPU_WKO2.1,134,152,, 
TP1,KUM_OTI.1,590,592,, 
TP1,KUM_T1.T1,590,589,, 
TP1,KWA_T2.T2,451,450,, 
TP1,KWA_T3.T3,452,450,, 
TP1,KWA_WIL1.1,451,474,, 
TP1,KWA_WIL2.1,452,474,, 
TP1,LFD_T1.T1,193,191,, 
TP1,LFD_T2.T2,192,191,, 
TP1,LIV_NSY.1,627,629,, 
TP1,LIV_WTK.1,627,664,, 
TP1,LST_PEN1.1,58,85,, 
TP1,LST_PEN2.1,58,85,, 
TP1,LST_QST1.1,59,87,, 
TP1,LST_ROS1.1,59,750,, 
TP1,LST_ROS1.2,59,58,, 
TP1,LTN_T2.T2,371,369,, 
TP1,LTN_T3.T3,370,369,, 
TP1,LTN_TWF1.1,369,406,, 
TP1,MAH_WPI1.1,696,726,, 
TP1,MAN_NMA1.1,705,708,, 
TP1,MAN_NMA2.1,705,708,, 
TP1,MAN_NMA3.1,705,708,, 
TP1,MAN_T1.T1,705,704,, 
TP1,MAN_T2.T2,705,703,, 
TP1,MAN_T3.T3,705,702,, 
TP1,MAN_T4.T4,705,701,, 
TP1,MAN_T5.T5,705,700,, 
TP1,MAN_T6.T6,705,698,, 
TP1,MAN_T7.T7,705,699,, 
TP1,MAN_T8.T8,705,697,, 
TP1,MAN_T9.T9,705,697,, 
TP1,MAT_T1.T1,196,195,, 
TP1,MAT_T2.T2,196,194,, 
TP1,MCH_MXT1.MXT1,5104,5103,, 
TP1,MCH_T1.T1,498,499,, 
TP1,MCK_WIL1.1,479,472,, 
TP1,MCK_WIL2.1,479,472,, 
TP1,MDN_MPE1.1,25,27,, 
TP1,MDN_MPE2.1,25,27,, 
TP1,MDN_T5.L5,21,24,, 
TP1,MDN_T5.M5,25,24,, 
TP1,MDN_T5.T5,26,24,, 
TP1,MDN_T6.L6,22,23,, 
TP1,MDN_T6.M6,25,23,, 
TP1,MDN_T6.T6,26,23,, 
TP1,MGM_MST1.1,454,460,, 
TP1,MGM_T2.T2,454,453,, 
TP1,MGM_T3.T3,454,453,, 
TP1,MGM_WDV1.1,454,409,, 
TP1,MHO_T1.T1,373,372,, 
TP1,MHO_T3.T3,375,373,, 
TP1,MHO_T4.T4,374,373,, 
TP1,MKE_T1.T1,326,324,, 
TP1,MKE_T2.T2,326,325,, 
TP1,MLG_T1.T1,457,455,, 
TP1,MLG_T2.T2,458,455,, 
TP1,MLG_T3.T3,457,456,, 
TP1,MLG_T4.T4,458,456,, 
TP1,MNG_OTA1.1,62,70,, 
TP1,MNG_OTA2.1,62,70,, 
TP1,MNG_ROS1.1,62,89,, 
TP1,MNG_ROS2.1,62,89,, 
